#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 3,4
# Vessel count: 12,8
# Number of cargoes: 80
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
86
# number of vessels
20
# for each vessel: vessel index, home port, starting time, capacity
1,13,0,130000
2,78,0,130000
3,73,0,130000
4,41,0,130000
5,33,491,130000
6,45,755,130000
7,41,0,130000
8,30,40,130000
9,24,756,130000
10,62,0,130000
11,58,0,130000
12,72,117,130000
13,62,0,71000
14,72,0,71000
15,75,0,71000
16,12,0,71000
17,19,0,71000
18,56,669,71000
19,71,0,71000
20,33,0,71000
# number of cargoes
80
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,74,75,76,78,79,80
2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
4,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,51,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
5,1,2,3,4,5,6,8,9,10,12,13,16,18,19,20,21,22,25,26,28,29,30,31,33,35,36,37,38,39,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,67,68,69,75,76,78,80
6,1,2,3,4,6,8,9,10,11,13,16,17,18,19,20,21,22,26,28,29,30,31,32,33,35,36,37,39,41,42,43,44,45,49,52,53,54,56,57,58,59,61,62,63,64,65,67,68,69,72,75,76,78,80
7,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,51,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
8,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,75,76,78,80
9,1,2,3,4,5,6,8,9,10,13,16,19,20,21,22,25,29,30,31,33,35,36,37,42,43,44,49,52,53,54,56,57,58,59,62,63,64,65,67,68,69,75,76,78
10,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,75,76,78,79,80
11,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
12,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
13,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
14,1,2,3,4,7,8,9,10,11,13,14,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,60,61,62,65,70,71,72,74,75,76,78,79,80
15,1,2,3,4,7,8,9,10,11,13,14,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,60,61,62,65,70,71,72,74,75,76,78,79,80
16,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
17,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
18,1,2,3,4,8,9,10,11,13,17,18,20,21,22,25,26,29,30,31,32,35,41,45,52,53,54,56,58,61,62,65,72,75,76,78,80
19,1,2,3,4,7,8,9,10,11,13,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,61,62,65,71,72,74,75,76,78,79,80
20,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,61,62,65,71,72,74,75,76,78,79,80
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
17,72,13,578,721612
18,72,13,578,721612
19,72,13,578,721612
20,72,13,578,721612
1,72,14,918,1390898
2,72,14,918,1390898
3,72,14,918,1390898
4,72,14,918,1390898
5,72,14,918,1390898
6,72,14,918,1390898
7,72,14,918,1390898
8,72,14,918,1390898
9,72,14,918,1390898
10,72,14,918,1390898
11,72,14,918,1390898
12,72,14,918,1390898
13,72,14,601,750685
14,72,14,601,750685
15,72,14,601,750685
16,72,14,601,750685
17,72,14,601,750685
18,72,14,601,750685
19,72,14,601,750685
20,72,14,601,750685
1,72,15,981,1485329
2,72,15,981,1485329
3,72,15,981,1485329
4,72,15,981,1485329
5,72,15,981,1485329
6,72,15,981,1485329
7,72,15,981,1485329
8,72,15,981,1485329
9,72,15,981,1485329
10,72,15,981,1485329
11,72,15,981,1485329
12,72,15,981,1485329
13,72,15,627,782675
14,72,15,627,782675
15,72,15,627,782675
16,72,15,627,782675
17,72,15,627,782675
18,72,15,627,782675
19,72,15,627,782675
20,72,15,627,782675
1,72,16,1016,1539043
2,72,16,1016,1539043
3,72,16,1016,1539043
4,72,16,1016,1539043
5,72,16,1016,1539043
6,72,16,1016,1539043
7,72,16,1016,1539043
8,72,16,1016,1539043
9,72,16,1016,1539043
10,72,16,1016,1539043
11,72,16,1016,1539043
12,72,16,1016,1539043
13,72,16,672,839108
14,72,16,672,839108
15,72,16,672,839108
16,72,16,672,839108
17,72,16,672,839108
18,72,16,672,839108
19,72,16,672,839108
20,72,16,672,839108
1,72,17,1043,1580255
2,72,17,1043,1580255
3,72,17,1043,1580255
4,72,17,1043,1580255
5,72,17,1043,1580255
6,72,17,1043,1580255
7,72,17,1043,1580255
8,72,17,1043,1580255
9,72,17,1043,1580255
10,72,17,1043,1580255
11,72,17,1043,1580255
12,72,17,1043,1580255
13,72,17,659,822633
14,72,17,659,822633
15,72,17,659,822633
16,72,17,659,822633
17,72,17,659,822633
18,72,17,659,822633
19,72,17,659,822633
20,72,17,659,822633
1,72,18,961,1454990
2,72,18,961,1454990
3,72,18,961,1454990
4,72,18,961,1454990
5,72,18,961,1454990
6,72,18,961,1454990
7,72,18,961,1454990
8,72,18,961,1454990
9,72,18,961,1454990
10,72,18,961,1454990
11,72,18,961,1454990
12,72,18,961,1454990
13,72,18,625,780870
14,72,18,625,780870
15,72,18,625,780870
16,72,18,625,780870
17,72,18,625,780870
18,72,18,625,780870
19,72,18,625,780870
20,72,18,625,780870
1,72,19,1018,1541508
2,72,19,1018,1541508
3,72,19,1018,1541508
4,72,19,1018,1541508
5,72,19,1018,1541508
6,72,19,1018,1541508
7,72,19,1018,1541508
8,72,19,1018,1541508
9,72,19,1018,1541508
10,72,19,1018,1541508
11,72,19,1018,1541508
12,72,19,1018,1541508
13,72,19,673,841142
14,72,19,673,841142
15,72,19,673,841142
16,72,19,673,841142
17,72,19,673,841142
18,72,19,673,841142
19,72,19,673,841142
20,72,19,673,841142
1,72,20,988,1496767
2,72,20,988,1496767
3,72,20,988,1496767
4,72,20,988,1496767
5,72,20,988,1496767
6,72,20,988,1496767
7,72,20,988,1496767
8,72,20,988,1496767
9,72,20,988,1496767
10,72,20,988,1496767
11,72,20,988,1496767
12,72,20,988,1496767
13,72,20,645,805699
14,72,20,645,805699
15,72,20,645,805699
16,72,20,645,805699
17,72,20,645,805699
18,72,20,645,805699
19,72,20,645,805699
20,72,20,645,805699
1,72,21,951,1440492
2,72,21,951,1440492
3,72,21,951,1440492
4,72,21,951,1440492
5,72,21,951,1440492
6,72,21,951,1440492
7,72,21,951,1440492
8,72,21,951,1440492
9,72,21,951,1440492
10,72,21,951,1440492
11,72,21,951,1440492
12,72,21,951,1440492
13,72,21,619,773699
14,72,21,619,773699
15,72,21,619,773699
16,72,21,619,773699
17,72,21,619,773699
18,72,21,619,773699
19,72,21,619,773699
20,72,21,619,773699
1,72,22,916,1387457
2,72,22,916,1387457
3,72,22,916,1387457
4,72,22,916,1387457
5,72,22,916,1387457
6,72,22,916,1387457
7,72,22,916,1387457
8,72,22,916,1387457
9,72,22,916,1387457
10,72,22,916,1387457
11,72,22,916,1387457
12,72,22,916,1387457
13,72,22,602,751649
14,72,22,602,751649
15,72,22,602,751649
16,72,22,602,751649
17,72,22,602,751649
18,72,22,602,751649
19,72,22,602,751649
20,72,22,602,751649
1,72,23,1014,1536329
2,72,23,1014,1536329
3,72,23,1014,1536329
4,72,23,1014,1536329
5,72,23,1014,1536329
6,72,23,1014,1536329
7,72,23,1014,1536329
8,72,23,1014,1536329
9,72,23,1014,1536329
10,72,23,1014,1536329
11,72,23,1014,1536329
12,72,23,1014,1536329
13,72,23,645,805249
14,72,23,645,805249
15,72,23,645,805249
16,72,23,645,805249
17,72,23,645,805249
18,72,23,645,805249
19,72,23,645,805249
20,72,23,645,805249
1,72,24,1047,1586169
2,72,24,1047,1586169
3,72,24,1047,1586169
4,72,24,1047,1586169
5,72,24,1047,1586169
6,72,24,1047,1586169
7,72,24,1047,1586169
8,72,24,1047,1586169
9,72,24,1047,1586169
10,72,24,1047,1586169
11,72,24,1047,1586169
12,72,24,1047,1586169
13,72,24,703,878008
14,72,24,703,878008
15,72,24,703,878008
16,72,24,703,878008
17,72,24,703,878008
18,72,24,703,878008
19,72,24,703,878008
20,72,24,703,878008
1,72,25,998,1511160
2,72,25,998,1511160
3,72,25,998,1511160
4,72,25,998,1511160
5,72,25,998,1511160
6,72,25,998,1511160
7,72,25,998,1511160
8,72,25,998,1511160
9,72,25,998,1511160
10,72,25,998,1511160
11,72,25,998,1511160
12,72,25,998,1511160
13,72,25,646,806757
14,72,25,646,806757
15,72,25,646,806757
16,72,25,646,806757
17,72,25,646,806757
18,72,25,646,806757
19,72,25,646,806757
20,72,25,646,806757
1,72,26,986,1493096
2,72,26,986,1493096
3,72,26,986,1493096
4,72,26,986,1493096
5,72,26,986,1493096
6,72,26,986,1493096
7,72,26,986,1493096
8,72,26,986,1493096
9,72,26,986,1493096
10,72,26,986,1493096
11,72,26,986,1493096
12,72,26,986,1493096
13,72,26,643,802746
14,72,26,643,802746
15,72,26,643,802746
16,72,26,643,802746
17,72,26,643,802746
18,72,26,643,802746
19,72,26,643,802746
20,72,26,643,802746
1,72,27,984,1489681
2,72,27,984,1489681
3,72,27,984,1489681
4,72,27,984,1489681
5,72,27,984,1489681
6,72,27,984,1489681
7,72,27,984,1489681
8,72,27,984,1489681
9,72,27,984,1489681
10,72,27,984,1489681
11,72,27,984,1489681
12,72,27,984,1489681
13,72,27,640,799856
14,72,27,640,799856
15,72,27,640,799856
16,72,27,640,799856
17,72,27,640,799856
18,72,27,640,799856
19,72,27,640,799856
20,72,27,640,799856
1,72,28,932,1411449
2,72,28,932,1411449
3,72,28,932,1411449
4,72,28,932,1411449
5,72,28,932,1411449
6,72,28,932,1411449
7,72,28,932,1411449
8,72,28,932,1411449
9,72,28,932,1411449
10,72,28,932,1411449
11,72,28,932,1411449
12,72,28,932,1411449
13,72,28,604,754487
14,72,28,604,754487
15,72,28,604,754487
16,72,28,604,754487
17,72,28,604,754487
18,72,28,604,754487
19,72,28,604,754487
20,72,28,604,754487
1,72,29,985,1492032
2,72,29,985,1492032
3,72,29,985,1492032
4,72,29,985,1492032
5,72,29,985,1492032
6,72,29,985,1492032
7,72,29,985,1492032
8,72,29,985,1492032
9,72,29,985,1492032
10,72,29,985,1492032
11,72,29,985,1492032
12,72,29,985,1492032
13,72,29,642,801869
14,72,29,642,801869
15,72,29,642,801869
16,72,29,642,801869
17,72,29,642,801869
18,72,29,642,801869
19,72,29,642,801869
20,72,29,642,801869
1,72,30,984,1490049
2,72,30,984,1490049
3,72,30,984,1490049
4,72,30,984,1490049
5,72,30,984,1490049
6,72,30,984,1490049
7,72,30,984,1490049
8,72,30,984,1490049
9,72,30,984,1490049
10,72,30,984,1490049
11,72,30,984,1490049
12,72,30,984,1490049
13,72,30,641,800238
14,72,30,641,800238
15,72,30,641,800238
16,72,30,641,800238
17,72,30,641,800238
18,72,30,641,800238
19,72,30,641,800238
20,72,30,641,800238
1,72,31,779,1179688
2,72,31,779,1179688
3,72,31,779,1179688
4,72,31,779,1179688
5,72,31,779,1179688
6,72,31,779,1179688
7,72,31,779,1179688
8,72,31,779,1179688
9,72,31,779,1179688
10,72,31,779,1179688
11,72,31,779,1179688
12,72,31,779,1179688
13,72,31,779,972796
14,72,31,779,972796
15,72,31,779,972796
16,72,31,779,972796
17,72,31,779,972796
18,72,31,779,972796
19,72,31,779,972796
20,72,31,779,972796
1,72,32,604,914189
2,72,32,604,914189
3,72,32,604,914189
4,72,32,604,914189
5,72,32,604,914189
6,72,32,604,914189
7,72,32,604,914189
8,72,32,604,914189
9,72,32,604,914189
10,72,32,604,914189
11,72,32,604,914189
12,72,32,604,914189
13,72,32,604,753860
14,72,32,604,753860
15,72,32,604,753860
16,72,32,604,753860
17,72,32,604,753860
18,72,32,604,753860
19,72,32,604,753860
20,72,32,604,753860
1,72,33,645,976417
2,72,33,645,976417
3,72,33,645,976417
4,72,33,645,976417
5,72,33,645,976417
6,72,33,645,976417
7,72,33,645,976417
8,72,33,645,976417
9,72,33,645,976417
10,72,33,645,976417
11,72,33,645,976417
12,72,33,645,976417
13,72,33,589,735906
14,72,33,589,735906
15,72,33,589,735906
16,72,33,589,735906
17,72,33,589,735906
18,72,33,589,735906
19,72,33,589,735906
20,72,33,589,735906
1,72,34,649,983013
2,72,34,649,983013
3,72,34,649,983013
4,72,34,649,983013
5,72,34,649,983013
6,72,34,649,983013
7,72,34,649,983013
8,72,34,649,983013
9,72,34,649,983013
10,72,34,649,983013
11,72,34,649,983013
12,72,34,649,983013
13,72,34,585,730135
14,72,34,585,730135
15,72,34,585,730135
16,72,34,585,730135
17,72,34,585,730135
18,72,34,585,730135
19,72,34,585,730135
20,72,34,585,730135
1,72,35,702,1062553
2,72,35,702,1062553
3,72,35,702,1062553
4,72,35,702,1062553
5,72,35,702,1062553
6,72,35,702,1062553
7,72,35,702,1062553
8,72,35,702,1062553
9,72,35,702,1062553
10,72,35,702,1062553
11,72,35,702,1062553
12,72,35,702,1062553
13,72,35,531,663675
14,72,35,531,663675
15,72,35,531,663675
16,72,35,531,663675
17,72,35,531,663675
18,72,35,531,663675
19,72,35,531,663675
20,72,35,531,663675
1,72,36,678,1026662
2,72,36,678,1026662
3,72,36,678,1026662
4,72,36,678,1026662
5,72,36,678,1026662
6,72,36,678,1026662
7,72,36,678,1026662
8,72,36,678,1026662
9,72,36,678,1026662
10,72,36,678,1026662
11,72,36,678,1026662
12,72,36,678,1026662
13,72,36,560,698805
14,72,36,560,698805
15,72,36,560,698805
16,72,36,560,698805
17,72,36,560,698805
18,72,36,560,698805
19,72,36,560,698805
20,72,36,560,698805
1,72,37,623,943209
2,72,37,623,943209
3,72,37,623,943209
4,72,37,623,943209
5,72,37,623,943209
6,72,37,623,943209
7,72,37,623,943209
8,72,37,623,943209
9,72,37,623,943209
10,72,37,623,943209
11,72,37,623,943209
12,72,37,623,943209
13,72,37,618,772239
14,72,37,618,772239
15,72,37,618,772239
16,72,37,618,772239
17,72,37,618,772239
18,72,37,618,772239
19,72,37,618,772239
20,72,37,618,772239
1,72,38,778,1178748
2,72,38,778,1178748
3,72,38,778,1178748
4,72,38,778,1178748
5,72,38,778,1178748
6,72,38,778,1178748
7,72,38,778,1178748
8,72,38,778,1178748
9,72,38,778,1178748
10,72,38,778,1178748
11,72,38,778,1178748
12,72,38,778,1178748
13,72,38,472,589659
14,72,38,472,589659
15,72,38,472,589659
16,72,38,472,589659
17,72,38,472,589659
18,72,38,472,589659
19,72,38,472,589659
20,72,38,472,589659
1,72,39,647,980556
2,72,39,647,980556
3,72,39,647,980556
4,72,39,647,980556
5,72,39,647,980556
6,72,39,647,980556
7,72,39,647,980556
8,72,39,647,980556
9,72,39,647,980556
10,72,39,647,980556
11,72,39,647,980556
12,72,39,647,980556
13,72,39,587,733207
14,72,39,587,733207
15,72,39,587,733207
16,72,39,587,733207
17,72,39,587,733207
18,72,39,587,733207
19,72,39,587,733207
20,72,39,587,733207
1,72,40,341,517196
2,72,40,341,517196
3,72,40,341,517196
4,72,40,341,517196
5,72,40,341,517196
6,72,40,341,517196
7,72,40,341,517196
8,72,40,341,517196
9,72,40,341,517196
10,72,40,341,517196
11,72,40,341,517196
12,72,40,341,517196
13,72,40,341,426491
14,72,40,341,426491
15,72,40,341,426491
16,72,40,341,426491
17,72,40,341,426491
18,72,40,341,426491
19,72,40,341,426491
20,72,40,341,426491
1,72,41,347,525124
2,72,41,347,525124
3,72,41,347,525124
4,72,41,347,525124
5,72,41,347,525124
6,72,41,347,525124
7,72,41,347,525124
8,72,41,347,525124
9,72,41,347,525124
10,72,41,347,525124
11,72,41,347,525124
12,72,41,347,525124
13,72,41,347,433028
14,72,41,347,433028
15,72,41,347,433028
16,72,41,347,433028
17,72,41,347,433028
18,72,41,347,433028
19,72,41,347,433028
20,72,41,347,433028
1,72,42,390,590746
2,72,42,390,590746
3,72,42,390,590746
4,72,42,390,590746
5,72,42,390,590746
6,72,42,390,590746
7,72,42,390,590746
8,72,42,390,590746
9,72,42,390,590746
10,72,42,390,590746
11,72,42,390,590746
12,72,42,390,590746
13,72,42,390,487142
14,72,42,390,487142
15,72,42,390,487142
16,72,42,390,487142
17,72,42,390,487142
18,72,42,390,487142
19,72,42,390,487142
20,72,42,390,487142
1,72,43,339,513936
2,72,43,339,513936
3,72,43,339,513936
4,72,43,339,513936
5,72,43,339,513936
6,72,43,339,513936
7,72,43,339,513936
8,72,43,339,513936
9,72,43,339,513936
10,72,43,339,513936
11,72,43,339,513936
12,72,43,339,513936
13,72,43,339,423802
14,72,43,339,423802
15,72,43,339,423802
16,72,43,339,423802
17,72,43,339,423802
18,72,43,339,423802
19,72,43,339,423802
20,72,43,339,423802
1,72,44,350,530018
2,72,44,350,530018
3,72,44,350,530018
4,72,44,350,530018
5,72,44,350,530018
6,72,44,350,530018
7,72,44,350,530018
8,72,44,350,530018
9,72,44,350,530018
10,72,44,350,530018
11,72,44,350,530018
12,72,44,350,530018
13,72,44,350,437065
14,72,44,350,437065
15,72,44,350,437065
16,72,44,350,437065
17,72,44,350,437065
18,72,44,350,437065
19,72,44,350,437065
20,72,44,350,437065
1,72,45,374,567053
2,72,45,374,567053
3,72,45,374,567053
4,72,45,374,567053
5,72,45,374,567053
6,72,45,374,567053
7,72,45,374,567053
8,72,45,374,567053
9,72,45,374,567053
10,72,45,374,567053
11,72,45,374,567053
12,72,45,374,567053
13,72,45,374,467604
14,72,45,374,467604
15,72,45,374,467604
16,72,45,374,467604
17,72,45,374,467604
18,72,45,374,467604
19,72,45,374,467604
20,72,45,374,467604
1,72,46,333,504356
2,72,46,333,504356
3,72,46,333,504356
4,72,46,333,504356
5,72,46,333,504356
6,72,46,333,504356
7,72,46,333,504356
8,72,46,333,504356
9,72,46,333,504356
10,72,46,333,504356
11,72,46,333,504356
12,72,46,333,504356
13,72,46,333,415903
14,72,46,333,415903
15,72,46,333,415903
16,72,46,333,415903
17,72,46,333,415903
18,72,46,333,415903
19,72,46,333,415903
20,72,46,333,415903
1,72,47,348,526564
2,72,47,348,526564
3,72,47,348,526564
4,72,47,348,526564
5,72,47,348,526564
6,72,47,348,526564
7,72,47,348,526564
8,72,47,348,526564
9,72,47,348,526564
10,72,47,348,526564
11,72,47,348,526564
12,72,47,348,526564
13,72,47,348,434216
14,72,47,348,434216
15,72,47,348,434216
16,72,47,348,434216
17,72,47,348,434216
18,72,47,348,434216
19,72,47,348,434216
20,72,47,348,434216
1,72,48,299,452380
2,72,48,299,452380
3,72,48,299,452380
4,72,48,299,452380
5,72,48,299,452380
6,72,48,299,452380
7,72,48,299,452380
8,72,48,299,452380
9,72,48,299,452380
10,72,48,299,452380
11,72,48,299,452380
12,72,48,299,452380
13,72,48,299,373042
14,72,48,299,373042
15,72,48,299,373042
16,72,48,299,373042
17,72,48,299,373042
18,72,48,299,373042
19,72,48,299,373042
20,72,48,299,373042
1,72,49,356,539938
2,72,49,356,539938
3,72,49,356,539938
4,72,49,356,539938
5,72,49,356,539938
6,72,49,356,539938
7,72,49,356,539938
8,72,49,356,539938
9,72,49,356,539938
10,72,49,356,539938
11,72,49,356,539938
12,72,49,356,539938
13,72,49,356,445245
14,72,49,356,445245
15,72,49,356,445245
16,72,49,356,445245
17,72,49,356,445245
18,72,49,356,445245
19,72,49,356,445245
20,72,49,356,445245
1,72,50,348,526725
2,72,50,348,526725
3,72,50,348,526725
4,72,50,348,526725
5,72,50,348,526725
6,72,50,348,526725
7,72,50,348,526725
8,72,50,348,526725
9,72,50,348,526725
10,72,50,348,526725
11,72,50,348,526725
12,72,50,348,526725
13,72,50,348,434349
14,72,50,348,434349
15,72,50,348,434349
16,72,50,348,434349
17,72,50,348,434349
18,72,50,348,434349
19,72,50,348,434349
20,72,50,348,434349
1,72,51,312,471930
2,72,51,312,471930
3,72,51,312,471930
4,72,51,312,471930
5,72,51,312,471930
6,72,51,312,471930
7,72,51,312,471930
8,72,51,312,471930
9,72,51,312,471930
10,72,51,312,471930
11,72,51,312,471930
12,72,51,312,471930
13,72,51,312,389164
14,72,51,312,389164
15,72,51,312,389164
16,72,51,312,389164
17,72,51,312,389164
18,72,51,312,389164
19,72,51,312,389164
20,72,51,312,389164
1,72,52,309,467858
2,72,52,309,467858
3,72,52,309,467858
4,72,52,309,467858
5,72,52,309,467858
6,72,52,309,467858
7,72,52,309,467858
8,72,52,309,467858
9,72,52,309,467858
10,72,52,309,467858
11,72,52,309,467858
12,72,52,309,467858
13,72,52,309,385806
14,72,52,309,385806
15,72,52,309,385806
16,72,52,309,385806
17,72,52,309,385806
18,72,52,309,385806
19,72,52,309,385806
20,72,52,309,385806
1,72,53,346,523732
2,72,53,346,523732
3,72,53,346,523732
4,72,53,346,523732
5,72,53,346,523732
6,72,53,346,523732
7,72,53,346,523732
8,72,53,346,523732
9,72,53,346,523732
10,72,53,346,523732
11,72,53,346,523732
12,72,53,346,523732
13,72,53,346,431881
14,72,53,346,431881
15,72,53,346,431881
16,72,53,346,431881
17,72,53,346,431881
18,72,53,346,431881
19,72,53,346,431881
20,72,53,346,431881
1,72,54,345,522141
2,72,54,345,522141
3,72,54,345,522141
4,72,54,345,522141
5,72,54,345,522141
6,72,54,345,522141
7,72,54,345,522141
8,72,54,345,522141
9,72,54,345,522141
10,72,54,345,522141
11,72,54,345,522141
12,72,54,345,522141
13,72,54,345,430569
14,72,54,345,430569
15,72,54,345,430569
16,72,54,345,430569
17,72,54,345,430569
18,72,54,345,430569
19,72,54,345,430569
20,72,54,345,430569
1,72,55,293,443329
2,72,55,293,443329
3,72,55,293,443329
4,72,55,293,443329
5,72,55,293,443329
6,72,55,293,443329
7,72,55,293,443329
8,72,55,293,443329
9,72,55,293,443329
10,72,55,293,443329
11,72,55,293,443329
12,72,55,293,443329
13,72,55,293,365579
14,72,55,293,365579
15,72,55,293,365579
16,72,55,293,365579
17,72,55,293,365579
18,72,55,293,365579
19,72,55,293,365579
20,72,55,293,365579
1,72,56,345,522809
2,72,56,345,522809
3,72,56,345,522809
4,72,56,345,522809
5,72,56,345,522809
6,72,56,345,522809
7,72,56,345,522809
8,72,56,345,522809
9,72,56,345,522809
10,72,56,345,522809
11,72,56,345,522809
12,72,56,345,522809
13,72,56,345,431120
14,72,56,345,431120
15,72,56,345,431120
16,72,56,345,431120
17,72,56,345,431120
18,72,56,345,431120
19,72,56,345,431120
20,72,56,345,431120
1,72,57,312,472012
2,72,57,312,472012
3,72,57,312,472012
4,72,57,312,472012
5,72,57,312,472012
6,72,57,312,472012
7,72,57,312,472012
8,72,57,312,472012
9,72,57,312,472012
10,72,57,312,472012
11,72,57,312,472012
12,72,57,312,472012
13,72,57,312,389231
14,72,57,312,389231
15,72,57,312,389231
16,72,57,312,389231
17,72,57,312,389231
18,72,57,312,389231
19,72,57,312,389231
20,72,57,312,389231
1,72,58,290,438681
2,72,58,290,438681
3,72,58,290,438681
4,72,58,290,438681
5,72,58,290,438681
6,72,58,290,438681
7,72,58,290,438681
8,72,58,290,438681
9,72,58,290,438681
10,72,58,290,438681
11,72,58,290,438681
12,72,58,290,438681
13,72,58,290,361746
14,72,58,290,361746
15,72,58,290,361746
16,72,58,290,361746
17,72,58,290,361746
18,72,58,290,361746
19,72,58,290,361746
20,72,58,290,361746
1,72,59,917,1388432
2,72,59,917,1388432
3,72,59,917,1388432
4,72,59,917,1388432
5,72,59,917,1388432
6,72,59,917,1388432
7,72,59,917,1388432
8,72,59,917,1388432
9,72,59,917,1388432
10,72,59,917,1388432
11,72,59,917,1388432
12,72,59,917,1388432
13,72,59,613,766082
14,72,59,613,766082
15,72,59,613,766082
16,72,59,613,766082
17,72,59,613,766082
18,72,59,613,766082
19,72,59,613,766082
20,72,59,613,766082
1,72,60,949,1436632
2,72,60,949,1436632
3,72,60,949,1436632
4,72,60,949,1436632
5,72,60,949,1436632
6,72,60,949,1436632
7,72,60,949,1436632
8,72,60,949,1436632
9,72,60,949,1436632
10,72,60,949,1436632
11,72,60,949,1436632
12,72,60,949,1436632
13,72,60,720,899440
14,72,60,720,899440
15,72,60,720,899440
16,72,60,720,899440
17,72,60,720,899440
18,72,60,720,899440
19,72,60,720,899440
20,72,60,720,899440
1,72,61,916,1387950
2,72,61,916,1387950
3,72,61,916,1387950
4,72,61,916,1387950
5,72,61,916,1387950
6,72,61,916,1387950
7,72,61,916,1387950
8,72,61,916,1387950
9,72,61,916,1387950
10,72,61,916,1387950
11,72,61,916,1387950
12,72,61,916,1387950
13,72,61,610,762029
14,72,61,610,762029
15,72,61,610,762029
16,72,61,610,762029
17,72,61,610,762029
18,72,61,610,762029
19,72,61,610,762029
20,72,61,610,762029
1,72,62,933,1413347
2,72,62,933,1413347
3,72,62,933,1413347
4,72,62,933,1413347
5,72,62,933,1413347
6,72,62,933,1413347
7,72,62,933,1413347
8,72,62,933,1413347
9,72,62,933,1413347
10,72,62,933,1413347
11,72,62,933,1413347
12,72,62,933,1413347
13,72,62,630,786685
14,72,62,630,786685
15,72,62,630,786685
16,72,62,630,786685
17,72,62,630,786685
18,72,62,630,786685
19,72,62,630,786685
20,72,62,630,786685
1,72,63,965,1460856
2,72,63,965,1460856
3,72,63,965,1460856
